epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2,lr/pg3,lr/pg4,lr/pg5,lr/pg6,lr/pg7
254,249586,1.046,1.09693,1.18588,0.70956,0.58857,0.6526,0.48393,0.96636,0.91318,1.11292,0.0149718,0.0049906,0.0149718,0.0049906,0.0149718,0.0049906,0.0149718,0.0049906
255,250557,1.05008,1.09735,1.18638,0.71068,0.5876,0.65266,0.48413,0.96617,0.91252,1.11283,0.0149124,0.0049708,0.0149124,0.0049708,0.0149124,0.0049708,0.0149124,0.0049708
256,251527,1.04772,1.09994,1.18858,0.71293,0.58656,0.65278,0.48435,0.96583,0.91214,1.11274,0.014853,0.004951,0.014853,0.004951,0.014853,0.004951,0.014853,0.004951
257,252497,1.05153,1.094,1.18497,0.71189,0.58785,0.65296,0.48464,0.96569,0.91148,1.11263,0.0147936,0.0049312,0.0147936,0.0049312,0.0147936,0.0049312,0.0147936,0.0049312
258,253466,1.0474,1.09001,1.18335,0.71367,0.58714,0.65333,0.48502,0.96508,0.91087,1.11224,0.0147342,0.0049114,0.0147342,0.0049114,0.0147342,0.0049114,0.0147342,0.0049114
259,254436,1.04368,1.08692,1.18182,0.71243,0.58864,0.65317,0.48512,0.96484,0.91035,1.11183,0.0146748,0.0048916,0.0146748,0.0048916,0.0146748,0.0048916,0.0146748,0.0048916
260,255406,1.04373,1.08802,1.18199,0.7154,0.58751,0.6538,0.48553,0.96404,0.90992,1.11127,0.0146154,0.0048718,0.0146154,0.0048718,0.0146154,0.0048718,0.0146154,0.0048718
261,256375,1.04045,1.08574,1.18226,0.71929,0.58613,0.65378,0.48522,0.96374,0.90974,1.11094,0.014556,0.004852,0.014556,0.004852,0.014556,0.004852,0.014556,0.004852
262,257344,1.04818,1.08599,1.18294,0.72098,0.58467,0.65395,0.48522,0.9638,0.90921,1.11085,0.0144966,0.0048322,0.0144966,0.0048322,0.0144966,0.0048322,0.0144966,0.0048322
263,258313,1.04232,1.08507,1.18118,0.71793,0.58747,0.65403,0.48541,0.96354,0.90908,1.11063,0.0144372,0.0048124,0.0144372,0.0048124,0.0144372,0.0048124,0.0144372,0.0048124
264,259282,1.04198,1.08277,1.1829,0.71451,0.58842,0.6544,0.48568,0.96353,0.90873,1.11052,0.0143778,0.0047926,0.0143778,0.0047926,0.0143778,0.0047926,0.0143778,0.0047926
265,260250,1.04137,1.08383,1.17951,0.71263,0.58969,0.65456,0.48571,0.96363,0.90852,1.11043,0.0143184,0.0047728,0.0143184,0.0047728,0.0143184,0.0047728,0.0143184,0.0047728
266,261219,1.04144,1.0846,1.18164,0.71536,0.58713,0.65448,0.48589,0.96376,0.90794,1.11052,0.014259,0.004753,0.014259,0.004753,0.014259,0.004753,0.014259,0.004753
267,262187,1.04182,1.08501,1.18158,0.71716,0.5863,0.65491,0.48589,0.96355,0.90714,1.11041,0.0141996,0.0047332,0.0141996,0.0047332,0.0141996,0.0047332,0.0141996,0.0047332
268,263157,1.03949,1.07727,1.17817,0.71461,0.588,0.65483,0.48652,0.96344,0.9066,1.11031,0.0141402,0.0047134,0.0141402,0.0047134,0.0141402,0.0047134,0.0141402,0.0047134
269,264126,1.04004,1.08177,1.18123,0.71355,0.58993,0.65514,0.48651,0.96328,0.90655,1.1101,0.0140808,0.0046936,0.0140808,0.0046936,0.0140808,0.0046936,0.0140808,0.0046936
270,265097,1.03826,1.08064,1.17986,0.7128,0.59224,0.65508,0.48646,0.96319,0.90663,1.10989,0.0140214,0.0046738,0.0140214,0.0046738,0.0140214,0.0046738,0.0140214,0.0046738
271,266066,1.03876,1.08064,1.1781,0.71967,0.5881,0.65571,0.48651,0.96293,0.90657,1.10965,0.013962,0.004654,0.013962,0.004654,0.013962,0.004654,0.013962,0.004654
272,267034,1.03757,1.07726,1.17867,0.72262,0.58733,0.65587,0.48673,0.96279,0.90634,1.10957,0.0139026,0.0046342,0.0139026,0.0046342,0.0139026,0.0046342,0.0139026,0.0046342
273,268003,1.0415,1.07758,1.18082,0.72051,0.58944,0.65603,0.4868,0.96294,0.90631,1.10959,0.0138432,0.0046144,0.0138432,0.0046144,0.0138432,0.0046144,0.0138432,0.0046144
274,268970,1.04037,1.08043,1.18052,0.71443,0.59225,0.65568,0.48672,0.96272,0.9056,1.1094,0.0137838,0.0045946,0.0137838,0.0045946,0.0137838,0.0045946,0.0137838,0.0045946
275,269948,1.03558,1.07046,1.17658,0.71644,0.59146,0.65576,0.48693,0.96257,0.90562,1.10923,0.0137244,0.0045748,0.0137244,0.0045748,0.0137244,0.0045748,0.0137244,0.0045748
276,270927,1.03816,1.07653,1.17773,0.71982,0.58965,0.65589,0.48714,0.96237,0.90562,1.10916,0.013665,0.004555,0.013665,0.004555,0.013665,0.004555,0.013665,0.004555
277,271939,1.04011,1.07736,1.17985,0.71994,0.58925,0.65616,0.48704,0.96263,0.90547,1.10916,0.0136056,0.0045352,0.0136056,0.0045352,0.0136056,0.0045352,0.0136056,0.0045352
278,272909,1.03944,1.07566,1.17868,0.71219,0.59359,0.65664,0.48721,0.96224,0.90484,1.10889,0.0135462,0.0045154,0.0135462,0.0045154,0.0135462,0.0045154,0.0135462,0.0045154
279,273879,1.04175,1.07256,1.17957,0.70979,0.59515,0.65668,0.48739,0.96219,0.90442,1.1089,0.0134868,0.0044956,0.0134868,0.0044956,0.0134868,0.0044956,0.0134868,0.0044956
280,274849,1.03681,1.06796,1.17555,0.70947,0.59634,0.65695,0.48727,0.96207,0.90408,1.10867,0.0134274,0.0044758,0.0134274,0.0044758,0.0134274,0.0044758,0.0134274,0.0044758
281,275819,1.03673,1.07384,1.17803,0.70905,0.59635,0.65709,0.48753,0.96185,0.90391,1.10846,0.013368,0.004456,0.013368,0.004456,0.013368,0.004456,0.013368,0.004456
282,276789,1.03782,1.06766,1.17716,0.70772,0.59756,0.65674,0.48715,0.96198,0.90367,1.10843,0.0133086,0.0044362,0.0133086,0.0044362,0.0133086,0.0044362,0.0133086,0.0044362
283,277757,1.03172,1.06739,1.17449,0.70622,0.59767,0.6572,0.48787,0.96176,0.9033,1.10819,0.0132492,0.0044164,0.0132492,0.0044164,0.0132492,0.0044164,0.0132492,0.0044164
284,278727,1.03609,1.06655,1.17699,0.70516,0.59769,0.65749,0.48837,0.96186,0.90348,1.10836,0.0131898,0.0043966,0.0131898,0.0043966,0.0131898,0.0043966,0.0131898,0.0043966
285,279696,1.03637,1.0707,1.17656,0.70731,0.59698,0.65785,0.48822,0.96179,0.90349,1.10848,0.0131304,0.0043768,0.0131304,0.0043768,0.0131304,0.0043768,0.0131304,0.0043768
286,280664,1.03443,1.06487,1.1755,0.70856,0.59744,0.65693,0.48781,0.96201,0.9038,1.10854,0.013071,0.004357,0.013071,0.004357,0.013071,0.004357,0.013071,0.004357
287,281633,1.03059,1.06148,1.17461,0.70833,0.59723,0.65738,0.48803,0.96176,0.90343,1.10836,0.0130116,0.0043372,0.0130116,0.0043372,0.0130116,0.0043372,0.0130116,0.0043372
288,282601,1.03374,1.06884,1.17606,0.70839,0.59788,0.6573,0.48796,0.96167,0.90309,1.10814,0.0129522,0.0043174,0.0129522,0.0043174,0.0129522,0.0043174,0.0129522,0.0043174
289,283570,1.03157,1.06611,1.1751,0.71056,0.59695,0.65759,0.48794,0.9615,0.90261,1.10806,0.0128928,0.0042976,0.0128928,0.0042976,0.0128928,0.0042976,0.0128928,0.0042976
290,284540,1.02713,1.057,1.17146,0.7101,0.59816,0.65779,0.4884,0.96139,0.90251,1.10797,0.0128334,0.0042778,0.0128334,0.0042778,0.0128334,0.0042778,0.0128334,0.0042778
291,285510,1.02626,1.05426,1.17302,0.71158,0.59737,0.65781,0.48848,0.96145,0.90219,1.10807,0.012774,0.004258,0.012774,0.004258,0.012774,0.004258,0.012774,0.004258
292,286480,1.03225,1.06375,1.17498,0.71073,0.59803,0.65832,0.48852,0.96142,0.90183,1.10786,0.0127146,0.0042382,0.0127146,0.0042382,0.0127146,0.0042382,0.0127146,0.0042382
293,287449,1.02781,1.05903,1.17383,0.71023,0.59813,0.65835,0.48864,0.96131,0.90204,1.10788,0.0126552,0.0042184,0.0126552,0.0042184,0.0126552,0.0042184,0.0126552,0.0042184
294,288418,1.02949,1.05257,1.17181,0.71161,0.59716,0.65765,0.48803,0.96098,0.90137,1.10763,0.0125958,0.0041986,0.0125958,0.0041986,0.0125958,0.0041986,0.0125958,0.0041986
295,289387,1.02798,1.05693,1.17182,0.71477,0.59621,0.65787,0.48801,0.96128,0.90127,1.1078,0.0125364,0.0041788,0.0125364,0.0041788,0.0125364,0.0041788,0.0125364,0.0041788
296,290355,1.03121,1.06224,1.17558,0.71626,0.59523,0.65766,0.4881,0.96087,0.90124,1.1076,0.012477,0.004159,0.012477,0.004159,0.012477,0.004159,0.012477,0.004159
297,291323,1.03161,1.05588,1.17251,0.71397,0.59664,0.65801,0.48838,0.96067,0.90104,1.10749,0.0124176,0.0041392,0.0124176,0.0041392,0.0124176,0.0041392,0.0124176,0.0041392
298,292293,1.02932,1.05565,1.16955,0.71277,0.59801,0.65795,0.48861,0.96074,0.90048,1.1074,0.0123582,0.0041194,0.0123582,0.0041194,0.0123582,0.0041194,0.0123582,0.0041194
299,293263,1.03034,1.05172,1.17127,0.71388,0.5969,0.65772,0.48819,0.96093,0.90052,1.10761,0.0122988,0.0040996,0.0122988,0.0040996,0.0122988,0.0040996,0.0122988,0.0040996
300,294233,1.02749,1.05127,1.17092,0.71232,0.59732,0.65739,0.48782,0.96074,0.90016,1.10743,0.0122394,0.0040798,0.0122394,0.0040798,0.0122394,0.0040798,0.0122394,0.0040798
301,295203,1.02847,1.04633,1.16697,0.71419,0.59623,0.65776,0.48812,0.96091,0.89981,1.10743,0.01218,0.00406,0.01218,0.00406,0.01218,0.00406,0.01218,0.00406
302,296173,1.02755,1.04676,1.16942,0.7166,0.59636,0.65786,0.48824,0.96063,0.89982,1.10702,0.0121206,0.0040402,0.0121206,0.0040402,0.0121206,0.0040402,0.0121206,0.0040402
303,297143,1.03239,1.04766,1.17074,0.71961,0.59325,0.65796,0.48828,0.96021,0.89941,1.1067,0.0120612,0.0040204,0.0120612,0.0040204,0.0120612,0.0040204,0.0120612,0.0040204
304,298114,1.02593,1.04348,1.16751,0.7195,0.59454,0.65812,0.48883,0.95991,0.89909,1.10637,0.0120018,0.0040006,0.0120018,0.0040006,0.0120018,0.0040006,0.0120018,0.0040006
305,299084,1.02843,1.04817,1.16958,0.71722,0.5962,0.6577,0.48854,0.95978,0.89907,1.10637,0.0119424,0.0039808,0.0119424,0.0039808,0.0119424,0.0039808,0.0119424,0.0039808
306,300053,1.0234,1.04613,1.16917,0.71563,0.59692,0.65844,0.48907,0.96,0.89863,1.1064,0.011883,0.003961,0.011883,0.003961,0.011883,0.003961,0.011883,0.003961
307,301023,1.01978,1.0434,1.16753,0.71705,0.59671,0.65831,0.4898,0.95994,0.8984,1.10626,0.0118236,0.0039412,0.0118236,0.0039412,0.0118236,0.0039412,0.0118236,0.0039412
308,301993,1.02417,1.04133,1.16698,0.71822,0.5964,0.65846,0.48983,0.96004,0.89798,1.10628,0.0117642,0.0039214,0.0117642,0.0039214,0.0117642,0.0039214,0.0117642,0.0039214
309,302964,1.02633,1.04244,1.17084,0.71986,0.59522,0.65904,0.49004,0.96023,0.89774,1.10633,0.0117048,0.0039016,0.0117048,0.0039016,0.0117048,0.0039016,0.0117048,0.0039016
310,303934,1.02345,1.0418,1.16736,0.71748,0.59681,0.65913,0.49024,0.96003,0.89731,1.10627,0.0116454,0.0038818,0.0116454,0.0038818,0.0116454,0.0038818,0.0116454,0.0038818
311,304909,1.0244,1.04258,1.16731,0.71864,0.59608,0.65939,0.49091,0.96036,0.89709,1.10665,0.011586,0.003862,0.011586,0.003862,0.011586,0.003862,0.011586,0.003862
312,305882,1.01796,1.03299,1.16405,0.71765,0.59732,0.65956,0.49078,0.96038,0.89687,1.10651,0.0115266,0.0038422,0.0115266,0.0038422,0.0115266,0.0038422,0.0115266,0.0038422
313,306853,1.01822,1.03242,1.16249,0.71923,0.59668,0.65968,0.49135,0.9606,0.8961,1.1066,0.0114672,0.0038224,0.0114672,0.0038224,0.0114672,0.0038224,0.0114672,0.0038224
314,307823,1.01921,1.03742,1.16592,0.71702,0.59879,0.66019,0.49205,0.96054,0.89607,1.10672,0.0114078,0.0038026,0.0114078,0.0038026,0.0114078,0.0038026,0.0114078,0.0038026
315,308793,1.01981,1.03168,1.16353,0.71803,0.59861,0.6603,0.49189,0.96051,0.89594,1.10666,0.0113484,0.0037828,0.0113484,0.0037828,0.0113484,0.0037828,0.0113484,0.0037828
316,309764,1.0202,1.03334,1.16467,0.71735,0.60064,0.66009,0.49149,0.96034,0.89556,1.10654,0.011289,0.003763,0.011289,0.003763,0.011289,0.003763,0.011289,0.003763
317,310733,1.02077,1.02989,1.16305,0.71649,0.60019,0.66028,0.49159,0.96017,0.89537,1.10643,0.0112296,0.0037432,0.0112296,0.0037432,0.0112296,0.0037432,0.0112296,0.0037432
318,311703,1.01384,1.02866,1.16327,0.714,0.60181,0.66002,0.49158,0.95945,0.89497,1.10566,0.0111702,0.0037234,0.0111702,0.0037234,0.0111702,0.0037234,0.0111702,0.0037234
319,312673,1.01803,1.02482,1.16041,0.71492,0.60211,0.66081,0.49217,0.95904,0.8946,1.10537,0.0111108,0.0037036,0.0111108,0.0037036,0.0111108,0.0037036,0.0111108,0.0037036
320,313642,1.02054,1.03219,1.16394,0.71569,0.60167,0.66089,0.49239,0.95889,0.89412,1.10512,0.0110514,0.0036838,0.0110514,0.0036838,0.0110514,0.0036838,0.0110514,0.0036838
321,314612,1.0218,1.02938,1.1613,0.7149,0.60173,0.66022,0.4919,0.95885,0.89386,1.10494,0.010992,0.003664,0.010992,0.003664,0.010992,0.003664,0.010992,0.003664
322,315582,1.01868,1.0258,1.16217,0.71697,0.60127,0.66027,0.4918,0.9587,0.89332,1.10473,0.0109326,0.0036442,0.0109326,0.0036442,0.0109326,0.0036442,0.0109326,0.0036442
323,316551,1.01527,1.02814,1.16008,0.71781,0.60132,0.66083,0.49222,0.95915,0.89311,1.1053,0.0108732,0.0036244,0.0108732,0.0036244,0.0108732,0.0036244,0.0108732,0.0036244
324,317522,1.01391,1.02007,1.15888,0.71954,0.60118,0.66099,0.49221,0.95898,0.89281,1.10514,0.0108138,0.0036046,0.0108138,0.0036046,0.0108138,0.0036046,0.0108138,0.0036046
325,318492,1.01467,1.02463,1.1625,0.71998,0.60123,0.66115,0.49215,0.95901,0.89263,1.10533,0.0107544,0.0035848,0.0107544,0.0035848,0.0107544,0.0035848,0.0107544,0.0035848
326,319459,1.0151,1.02388,1.1618,0.71757,0.60238,0.66136,0.49246,0.9586,0.89201,1.10506,0.010695,0.003565,0.010695,0.003565,0.010695,0.003565,0.010695,0.003565
327,320428,1.01482,1.0217,1.15957,0.71886,0.60189,0.66143,0.49256,0.95848,0.89189,1.10482,0.0106356,0.0035452,0.0106356,0.0035452,0.0106356,0.0035452,0.0106356,0.0035452
328,321398,1.01507,1.02248,1.15903,0.71829,0.60215,0.6615,0.49279,0.95807,0.89181,1.10435,0.0105762,0.0035254,0.0105762,0.0035254,0.0105762,0.0035254,0.0105762,0.0035254
329,322367,1.01247,1.01544,1.15938,0.71993,0.6008,0.66183,0.49312,0.95793,0.89172,1.1043,0.0105168,0.0035056,0.0105168,0.0035056,0.0105168,0.0035056,0.0105168,0.0035056
330,323337,1.01208,1.01105,1.15793,0.71949,0.60033,0.66127,0.49273,0.95795,0.89169,1.10415,0.0104574,0.0034858,0.0104574,0.0034858,0.0104574,0.0034858,0.0104574,0.0034858
331,324307,1.01009,1.01314,1.15629,0.72138,0.59905,0.66102,0.49283,0.95786,0.89151,1.10407,0.010398,0.003466,0.010398,0.003466,0.010398,0.003466,0.010398,0.003466
332,325277,1.00782,1.01162,1.15558,0.72295,0.59855,0.6617,0.49344,0.95743,0.89115,1.10356,0.0103386,0.0034462,0.0103386,0.0034462,0.0103386,0.0034462,0.0103386,0.0034462
333,326247,1.01628,1.01697,1.15782,0.71941,0.6011,0.66149,0.49343,0.95704,0.89089,1.10312,0.0102792,0.0034264,0.0102792,0.0034264,0.0102792,0.0034264,0.0102792,0.0034264
334,327218,1.01026,1.01434,1.15516,0.72088,0.59982,0.6617,0.49328,0.95733,0.89054,1.1031,0.0102198,0.0034066,0.0102198,0.0034066,0.0102198,0.0034066,0.0102198,0.0034066
335,328190,1.00957,1.01131,1.15562,0.71768,0.60103,0.66198,0.49353,0.95726,0.89049,1.10297,0.0101604,0.0033868,0.0101604,0.0033868,0.0101604,0.0033868,0.0101604,0.0033868
336,329161,1.00798,1.01004,1.15624,0.71471,0.60408,0.66258,0.49414,0.95696,0.89019,1.10274,0.010101,0.003367,0.010101,0.003367,0.010101,0.003367,0.010101,0.003367
337,330132,1.00946,1.00947,1.15661,0.71497,0.60322,0.6627,0.49423,0.95653,0.89009,1.1024,0.0100416,0.0033472,0.0100416,0.0033472,0.0100416,0.0033472,0.0100416,0.0033472
338,331102,1.00786,1.01024,1.15391,0.71662,0.60296,0.66228,0.49397,0.95641,0.88984,1.10215,0.0099822,0.0033274,0.0099822,0.0033274,0.0099822,0.0033274,0.0099822,0.0033274
339,332073,1.00614,1.0076,1.1564,0.71785,0.60224,0.6622,0.49397,0.95672,0.88982,1.10231,0.0099228,0.0033076,0.0099228,0.0033076,0.0099228,0.0033076,0.0099228,0.0033076
340,333044,1.00627,1.01073,1.15548,0.7179,0.60315,0.6623,0.49371,0.95662,0.88931,1.10211,0.0098634,0.0032878,0.0098634,0.0032878,0.0098634,0.0032878,0.0098634,0.0032878
341,334015,1.00712,1.00827,1.15756,0.7184,0.60307,0.66254,0.49412,0.95667,0.88904,1.10228,0.009804,0.003268,0.009804,0.003268,0.009804,0.003268,0.009804,0.003268
342,334986,1.01014,1.0051,1.15832,0.71459,0.6059,0.66276,0.4942,0.95659,0.88918,1.10222,0.0097446,0.0032482,0.0097446,0.0032482,0.0097446,0.0032482,0.0097446,0.0032482
343,335956,1.00943,1.00051,1.15324,0.71339,0.6067,0.66288,0.49404,0.9564,0.88885,1.10197,0.0096852,0.0032284,0.0096852,0.0032284,0.0096852,0.0032284,0.0096852,0.0032284
344,336927,1.00025,0.99846,1.15296,0.71362,0.60703,0.66271,0.49377,0.95628,0.88839,1.10192,0.0096258,0.0032086,0.0096258,0.0032086,0.0096258,0.0032086,0.0096258,0.0032086
345,337898,1.00273,0.99976,1.15234,0.71396,0.60751,0.66301,0.49358,0.95589,0.88857,1.10166,0.0095664,0.0031888,0.0095664,0.0031888,0.0095664,0.0031888,0.0095664,0.0031888
346,338870,1.00294,0.999,1.15149,0.71603,0.60616,0.66357,0.49377,0.95565,0.88804,1.10158,0.009507,0.003169,0.009507,0.003169,0.009507,0.003169,0.009507,0.003169
347,339840,1.00662,1.00354,1.15174,0.71483,0.60756,0.66367,0.49405,0.95561,0.88794,1.10139,0.0094476,0.0031492,0.0094476,0.0031492,0.0094476,0.0031492,0.0094476,0.0031492
348,340810,1.00459,0.99481,1.15281,0.71209,0.60761,0.66378,0.49442,0.9557,0.88739,1.10152,0.0093882,0.0031294,0.0093882,0.0031294,0.0093882,0.0031294,0.0093882,0.0031294
349,341780,1.00392,0.9915,1.15136,0.71483,0.60608,0.66361,0.49431,0.95591,0.88733,1.10167,0.0093288,0.0031096,0.0093288,0.0031096,0.0093288,0.0031096,0.0093288,0.0031096
350,342752,0.99971,0.99565,1.15051,0.71495,0.60661,0.66301,0.49408,0.95552,0.88695,1.10128,0.0092694,0.0030898,0.0092694,0.0030898,0.0092694,0.0030898,0.0092694,0.0030898
351,343724,1.00393,0.98988,1.14929,0.71702,0.60602,0.66375,0.49439,0.95536,0.88664,1.10114,0.00921,0.00307,0.00921,0.00307,0.00921,0.00307,0.00921,0.00307
352,344694,1.00244,0.99291,1.14778,0.71341,0.60826,0.66371,0.49418,0.95549,0.88631,1.10105,0.0091506,0.0030502,0.0091506,0.0030502,0.0091506,0.0030502,0.0091506,0.0030502
353,345664,1.00057,0.98794,1.15018,0.71375,0.60902,0.66359,0.49422,0.95514,0.88613,1.10082,0.0090912,0.0030304,0.0090912,0.0030304,0.0090912,0.0030304,0.0090912,0.0030304
354,346636,0.99982,0.98663,1.1482,0.71197,0.61083,0.66384,0.49406,0.95496,0.88644,1.10067,0.0090318,0.0030106,0.0090318,0.0030106,0.0090318,0.0030106,0.0090318,0.0030106
355,347608,0.99757,0.9889,1.14626,0.71214,0.61086,0.66446,0.49455,0.95511,0.88631,1.10069,0.0089724,0.0029908,0.0089724,0.0029908,0.0089724,0.0029908,0.0089724,0.0029908
356,348579,0.99765,0.98631,1.14771,0.70497,0.61594,0.66447,0.49451,0.95486,0.88649,1.10047,0.008913,0.002971,0.008913,0.002971,0.008913,0.002971,0.008913,0.002971
357,349550,0.99711,0.97739,1.14643,0.70689,0.61333,0.66494,0.4949,0.95479,0.88601,1.1003,0.0088536,0.0029512,0.0088536,0.0029512,0.0088536,0.0029512,0.0088536,0.0029512
358,350536,0.99662,0.97865,1.14462,0.70733,0.61262,0.66499,0.49494,0.95468,0.88539,1.10022,0.0087942,0.0029314,0.0087942,0.0029314,0.0087942,0.0029314,0.0087942,0.0029314
359,351513,0.99778,0.98339,1.14615,0.70772,0.61254,0.66537,0.49508,0.95467,0.88517,1.09996,0.0087348,0.0029116,0.0087348,0.0029116,0.0087348,0.0029116,0.0087348,0.0029116
360,352485,0.99814,0.98025,1.14874,0.70996,0.61178,0.66575,0.49537,0.9547,0.88494,1.09983,0.0086754,0.0028918,0.0086754,0.0028918,0.0086754,0.0028918,0.0086754,0.0028918
361,353457,0.99646,0.97889,1.14493,0.70899,0.61268,0.66574,0.49536,0.95504,0.88478,1.1,0.008616,0.002872,0.008616,0.002872,0.008616,0.002872,0.008616,0.002872
362,354428,0.99709,0.98094,1.14775,0.71061,0.61173,0.66593,0.4956,0.95501,0.88477,1.09972,0.0085566,0.0028522,0.0085566,0.0028522,0.0085566,0.0028522,0.0085566,0.0028522
363,355401,0.99022,0.97076,1.14252,0.71037,0.61338,0.66604,0.49529,0.95495,0.88489,1.09971,0.0084972,0.0028324,0.0084972,0.0028324,0.0084972,0.0028324,0.0084972,0.0028324
364,356371,0.99305,0.97913,1.14777,0.71207,0.61385,0.6659,0.49579,0.9548,0.88427,1.09936,0.0084378,0.0028126,0.0084378,0.0028126,0.0084378,0.0028126,0.0084378,0.0028126
365,357376,0.9939,0.97526,1.14507,0.71094,0.61484,0.66615,0.49587,0.95492,0.88391,1.0994,0.0083784,0.0027928,0.0083784,0.0027928,0.0083784,0.0027928,0.0083784,0.0027928
366,358378,0.99159,0.97179,1.14509,0.70749,0.61646,0.66594,0.4954,0.95497,0.88374,1.09918,0.008319,0.002773,0.008319,0.002773,0.008319,0.002773,0.008319,0.002773
367,359382,0.99064,0.96729,1.1423,0.70989,0.61426,0.66628,0.49581,0.95465,0.88386,1.09897,0.0082596,0.0027532,0.0082596,0.0027532,0.0082596,0.0027532,0.0082596,0.0027532
368,360364,0.99029,0.96533,1.14231,0.71083,0.61385,0.6665,0.4958,0.95455,0.88358,1.0988,0.0082002,0.0027334,0.0082002,0.0027334,0.0082002,0.0027334,0.0082002,0.0027334
369,361336,0.98873,0.96572,1.1422,0.70972,0.61557,0.66636,0.49594,0.95477,0.88329,1.09869,0.0081408,0.0027136,0.0081408,0.0027136,0.0081408,0.0027136,0.0081408,0.0027136
370,362308,0.98629,0.96299,1.13982,0.70744,0.61761,0.66649,0.49557,0.95432,0.88303,1.09839,0.0080814,0.0026938,0.0080814,0.0026938,0.0080814,0.0026938,0.0080814,0.0026938
371,363279,0.9885,0.96343,1.14401,0.70532,0.61807,0.66677,0.49579,0.95457,0.88309,1.09831,0.008022,0.002674,0.008022,0.002674,0.008022,0.002674,0.008022,0.002674
372,364250,0.99053,0.96459,1.14355,0.70408,0.61791,0.66676,0.4963,0.95436,0.88293,1.09805,0.0079626,0.0026542,0.0079626,0.0026542,0.0079626,0.0026542,0.0079626,0.0026542
373,365221,0.98553,0.95977,1.13905,0.70508,0.61822,0.6674,0.49598,0.95426,0.88269,1.0978,0.0079032,0.0026344,0.0079032,0.0026344,0.0079032,0.0026344,0.0079032,0.0026344
374,366192,0.98795,0.96038,1.13757,0.7065,0.6185,0.66755,0.49619,0.9544,0.88194,1.09792,0.0078438,0.0026146,0.0078438,0.0026146,0.0078438,0.0026146,0.0078438,0.0026146
375,367165,0.99297,0.95765,1.13798,0.70668,0.61864,0.66782,0.49634,0.95409,0.8817,1.09768,0.0077844,0.0025948,0.0077844,0.0025948,0.0077844,0.0025948,0.0077844,0.0025948
376,368137,0.98532,0.95487,1.1369,0.71794,0.61113,0.66783,0.49658,0.95404,0.88166,1.09761,0.007725,0.002575,0.007725,0.002575,0.007725,0.002575,0.007725,0.002575
377,369108,0.98319,0.95596,1.14046,0.70876,0.61674,0.66763,0.49686,0.95404,0.88158,1.09763,0.0076656,0.0025552,0.0076656,0.0025552,0.0076656,0.0025552,0.0076656,0.0025552
378,370078,0.98752,0.95424,1.13692,0.70856,0.6174,0.66793,0.49675,0.95399,0.88147,1.09735,0.0076062,0.0025354,0.0076062,0.0025354,0.0076062,0.0025354,0.0076062,0.0025354
379,371050,0.98055,0.95196,1.1358,0.70341,0.62158,0.66827,0.49687,0.95403,0.88158,1.09737,0.0075468,0.0025156,0.0075468,0.0025156,0.0075468,0.0025156,0.0075468,0.0025156
380,372023,0.98468,0.95397,1.1382,0.70707,0.62023,0.66794,0.49655,0.95402,0.88137,1.09735,0.0074874,0.0024958,0.0074874,0.0024958,0.0074874,0.0024958,0.0074874,0.0024958
381,372995,0.98233,0.95105,1.13791,0.70919,0.61891,0.66813,0.49666,0.95398,0.88142,1.09737,0.007428,0.002476,0.007428,0.002476,0.007428,0.002476,0.007428,0.002476
382,373967,0.98515,0.94996,1.13654,0.7109,0.61816,0.66784,0.49678,0.95394,0.88089,1.09736,0.0073686,0.0024562,0.0073686,0.0024562,0.0073686,0.0024562,0.0073686,0.0024562
383,374939,0.98637,0.94754,1.13445,0.71129,0.61812,0.66827,0.4973,0.95388,0.88065,1.09733,0.0073092,0.0024364,0.0073092,0.0024364,0.0073092,0.0024364,0.0073092,0.0024364
384,375910,0.98426,0.94822,1.13447,0.71017,0.61818,0.66819,0.49726,0.95398,0.88059,1.09736,0.0072498,0.0024166,0.0072498,0.0024166,0.0072498,0.0024166,0.0072498,0.0024166
385,376882,0.98067,0.9462,1.13503,0.71049,0.61716,0.66765,0.49738,0.95388,0.8803,1.09726,0.0071904,0.0023968,0.0071904,0.0023968,0.0071904,0.0023968,0.0071904,0.0023968
386,377854,0.98019,0.94241,1.13272,0.71017,0.61715,0.66778,0.49741,0.95387,0.88033,1.09728,0.007131,0.002377,0.007131,0.002377,0.007131,0.002377,0.007131,0.002377
387,378827,0.97506,0.93764,1.1302,0.7144,0.61508,0.66806,0.49739,0.9538,0.88017,1.0971,0.0070716,0.0023572,0.0070716,0.0023572,0.0070716,0.0023572,0.0070716,0.0023572
388,379799,0.98023,0.939,1.13319,0.71638,0.61515,0.66819,0.49761,0.95341,0.88014,1.0968,0.0070122,0.0023374,0.0070122,0.0023374,0.0070122,0.0023374,0.0070122,0.0023374
389,380772,0.98129,0.9385,1.13409,0.71736,0.61387,0.66785,0.49743,0.95337,0.88004,1.09667,0.0069528,0.0023176,0.0069528,0.0023176,0.0069528,0.0023176,0.0069528,0.0023176
